id,status,text,themeIds,issueIds,textTranslated.en,themeIdsReviewed,themeIdsSystem,themeIdsUser,themeIdsSystemFalseNegatives,themeIdsSystemFalsePositives,issueIdsReviewed,issueIdsSystem,issueIdsUser,issueIdsSystemFalseNegatives,issueIdsSystemFalsePositives,sentimentReviewed,sentimentSystem,sentimentUser,sentimentSystemFalseNegatives,sentimentSystemFalsePositives
98337c75-0f05-46a2-b419-e38c09feb0bf,archived,"PART 6 - Hajiya Najaatu criticizes Tinubu, ECOWAS and France for launching a war in Niger. (Hajiya Naja'atu Bala Muhammad and Shu'aibu Mungadi's interview on Farin Wata TV Abuja) Here is the full video of their interview: 👉 https://youtu.be/MhtIyh3Ciqo:=:https:// www.youtube.com/watch?v=MhtIyh3Ciqo * * * EFFECTIVE HIV MEDICATION (HIV) The biggest medical center of Islam is Kashful Aleel, they definitely provide treatment for HIV and it is cured, which there are many witnesses that confirm this center They are giving HIV treatment. There are 3 people in Sokkoto who have recovered from this disease because of receiving their treatment, there are four people in Kano, there is one person in Maiduguri and many others who have recovered from this disease. effective treatment for HIV AIDS is also cured and many people have been cured of this disease. Anyone who wants to own this HIV treatment should dial the following numbers 👇🏻 Call: 09032242359 Call: 09032242359 Click here to speak directly with Dr. Abdallah Yunus via WhatsApp on this number: http://Wa.me/+2347040305880 KASHFUL ALEEL ISLAMIC MEDICINE CENTER. | Hajiya Najaatu's opinion on Niger's coup - 06","['treatment', 'rfi', 'case-reporting', 'bioweapon', 'conspiracy', 'prevention-collective', 'capacity']",['hiv'],,,,,,,,,,,,,,,,
91793f8b-0183-4505-9f7d-91c0aaebf399,reviewed,"RT @VigilantFox: Heart-Stopping Trend: Myocarditis Rates Are So High That Dr. McCullough Reports Seeing Two Cases PER DAY I'm a cardiologist. I can tell you before COVID-19, I saw two cases of myocarditis my entire career ... two cases over decades. Now, I see two cases per day in the clinic.""… https://t.co/QdEYnd7WDb","['case-reporting', 'conspiracy', 'symptoms-severity']",['covid-19'],,,,,,,,,,,,,,,,
97ba935d-0b76-400c-b3bb-08ade9f52b72,reviewed,"RT @DC_Draino: Many of us knew this at the time We knew an untold amount of Covid deaths were people dying *with* Covid, not from Covid (and even the “with” part was debatable given how erroneous the tests were) We knew the Covid fear propaganda was being amplified by media and corrupt gov’t… ; Good morning - it's time for a bunch of people to go to prison for life. We tried to warn you. 99% of 'Covid deaths' not actually caused by the virus, CDC data shows https://t.co/we2j8jpnwl via @MailOnline","['conspiracy', 'media-bias', 'corruption']",['covid-19'],,,,,,,,,,,,,,,,
e98bf927-580b-4ff7-b54c-28f23e6d5c10,reviewed,"RT @Nawanyagaglori1: In Uganda, we have over 54000 new HIV infections and over 500 adolescent girls and young women get infected with HIV per week, these are still big numbers and we need to close the tap on new HIV infections. Collective responsibility is needed to achieve zero new infections. https://t.co/yrd8DpMkva","['conspiracy', 'case-reporting', 'stigmatization', 'capacity']",['hiv'],,,,,,,,,,,,,,,,
5e76219a-c5b4-418c-9011-98068d739e82,reviewed,"RT @fuctmind: Covid 2023 is coming. ; 🚨🚨🚨 The federal government has already begun buying COVID-19 equipment and hiring consultants to enforce pandemic-era ""safety protocols."" Some of these contracts are scheduled to begin in September and October. https://t.co/7jxuTx91CM","['prevention-collective', 'conspiracy']",['covid-19'],,,,,,,,,,,,,,,,
b136f5d9-eeb7-460e-befb-bc19ed4b9f40,reviewed,RT @liz_churchill10: DO NOT TEST FOR COVID. THEY ARE USING THE PCR TEST TO MANIPULATE THE NUMBERS. THE BIDEN REGIME HAS ALREADY ANNOUNCED A NEW MANDATORY ‘VACCINE’. THE PCR TEST IS A TRICK AND THE ‘VACCINE’ IS BIOLOGICAL WEAPON. YOU HAVE BEEN WARNED. DO NOT COMPLY.,"['conspiracy', 'case-reporting', 'bioweapon']",['covid-19'],,,,,,,,,,,,,,,,
63b8f14a-13a7-401d-a1dd-02f4c6ea62e2,reviewed,RT @liz_churchill10: DO NOT TEST FOR COVID. THEY ARE USING THE PCR TEST TO MANIPULATE THE NUMBERS. THE BIDEN REGIME HAS ALREADY ANNOUNCED A NEW MANDATORY ‘VACCINE’. THE PCR TEST IS A TRICK AND THE ‘VACCINE’ IS BIOLOGICAL WEAPON. YOU HAVE BEEN WARNED. DO NOT COMPLY.,"['conspiracy', 'case-reporting', 'bioweapon']",['covid-19'],,,,,,,,,,,,,,,,
1892a03d-ff22-41b4-b098-0e325c72c998,reviewed,@Alba_saluda @media_regulate @SVPch oh. I've never heard that before. Tell me more what you mean by covid lie. And above all what it has to do with the SVP.,"['conspiracy', 'media-bias', 'rfi']",['covid-19'],,,,,,,,,,,,,,,,
f540f481-c1d9-42bb-8fef-14e35a5900ad,reviewed,"RT @RWMaloneMD: Covid to blame for just 1% of weekly deaths from all causes across the US, CDC data shows | Daily Mail Online https://t.co/GWmfSShOPO","['case-reporting', 'rfi']",['covid-19'],,,,,,,,,,,,,,,,
07ee8c94-5d61-4b1a-b257-a7088dae600e,needsReview,"THERE IS POWER IN NATURE. GOOD MORNING WE CARE BUT GOD CURE OlorunAiku Home of Traditional spiritual solutions and Herbal mixture Nigeria Ltd 🌳* It's curative. ●🥃Cancer ●Goiter ●Asthma ●🥃Arthritis ●🥃Diabetes●🥃Prostate Problem ●🥃Alzheimer's●Liver Problem ●Kidney Problem ●Heart Problem ●🥃Ovarian Problems ●Poor Memory ●🥃Stroke ●Constipation ●Urinary Track Infection (UTI) ●Back Pain ●Cyst ●🥃Lupus ●🥃Dengue ●🥃Hepatitis●🥃Hypertension ● ●🥃Overweight ●🥃High Cholesterol ●🥃Nutrients Deficiency ●Colitis ●Hypoglycemia ●🥃Bone 🥃Disorder ● ●Infertility ●🥃Leukemia ⚫ 🥃HIV/AIDS ●Other Degenerative Diseases Both Spiritual/Naturally You can Also Say goodbye to ✔️struggling in Life, ✔️Fake Relationships, ✔️Failure Business, Career, ✔️or even feeling you will never make it in this life, then this will be the best page you have ever visited this year talk private with me There is some soap that will make you feel better and give you life everyday, Prosperity, Abundance & Protection will Not leave Your home! This soap can help to attract fortunes of the earth to your door step and protect you from evil attack. It is guaranteed that enable good fortunes to locate once you start using it. Be rest assured to possess your possession without ANY negative effects. No Evil will come your way either in business, family circle, and otherwise. What A Financial & Protective Ornament!!! BENEFIT OF THIS PRODUCT. SOAP 1. Conducts good luck and fortune 2. Generates Earth Luck 3. Enhances wealth and riches 4. Protects individuals and building 5. Protects against evil forces, obstacles, and hardship 6. Brings unexpected windfall luck 7. brings unlimited favors and many good things it has been fortified and activated. This strong amulet is a way paver in relationships, marriages, interviews, contracts and boost sales or busines Chat with Olorunaiku Home privately on whatsapp for effective herbal for any ailments by clicking on this link https://wa.me/2349025433052 CONTACT Olorunaiku Home Of Traditional Spiritual solutions and Herbal Nigeria LTD WhatsApp link+2349025433052 ☎️ +2348056639900 🔗 www./OlorunAikuHome.com ✉ Contact agbaakin38@gmail.com You must be favoured this year! I hold no copy of the music 🎵🎵🎶🎵",,,,,,,,,,,,,,,,,,
9c351c19-cb6d-4d3e-8544-b8c2b8fdfe80,needsReview,"PRICE LIST CONFIRM PRICES, THEN CLICK ON THE LINK TO PLACE YOUR ORDER. IF YOURE NOT BUYING PLEASE DON'T CHAT ME. WhatsApp number +233579928228 SWEETENER ONLY #10k. SWEETENER AND TIGHTENER #15K. MINI UPGRADE #15k. LIBIDO BOOSTER #15K FULL PUMPUM UPGRADE 20k. BONDING UPGRADE 25k. TIGHTENER ONLY #10K. AFTER DELIVERY PACKAGE TO GET YOU BACK TO SHAPE. #35K. BOOBS ENLARGEMENT #15K. BUTT ENLARGEMENT #15K. STRETCH MARKS CREAM #15K. FULL BODY SLIMMING PACKAGE #25K. FLAY TUMMY TEA #15k 7DAYS DETOX #10K. BLOOD PURIFIER #15K COUPLES SET -- MAKES THE MAN LAST LONGER AND MAKES THE WOMAN SWEET AND GRIP HIS PE---NIS 25K. HERBS TO MAKE YOU LAST LONGER AS A MAN #10,000. MANPOWER WELLNESS, SPERM MOTILITY, MAKES YOU LAST LONGER, MALE FERTILITY #55k ULCER DRINK #12k. DIABETES CONTROL TEA #20k B.P CONTROL TEA #15K. HEPATITIS TEA #20K. PROSTRATE TEA #20K. ARTHRITIS PACKAGE #20K. INFECTION FLUSH #15k INFECTION FLUSH 25k TYPHOID AND MALARIA HERBS #20K PILE TREATMENT 30K. STAPHYLOCOCCUS AUREUS TREATMENT #30K. STAPHYLOCOCCUS TREATMENT FOR COUPLE #55K FERTILITY woman tea #15,500. FERTILITY MAN tea #8500. FERTILITY CLEANSER #31k FERTILITY MINI PACKAGE FOR COUPLE #60k comes with infection flush. FERTILITY FULL PACKAGE for COUPLE#120k SPERM BOOSTER 9,500. UPGRADE FERTILITY MAN WITH SPERM BOOSTER. #45k HORMONAL IMBALANCE ONE #15,500. HORMONAL IMBALANCE FOR HIGH PROLACTIN #45k TUBAL OPENER TREATMENT #45k. CEASE PERIOD #50K. P.I.D TREATMENT #35K. BREAST DISCHARGE #45k. PCOS TREATMENT #45K. ENDOMETRIOSIS CARE TREATMENT #55K. OVARIAN CYST TREATMENT #45K. CONCEPTION BOOSTER #15,500. EGG BOOSTER #57k OVULATION BOOSTER #35K. FIBROID PACKAGE #45k. TWIN PACKAGE #70K. MISCARRIAGE PREVENTION HERBS #65K. Chat me on WhatsApp +233579928228 They are 💯% natural products with no side effects. MIRACLE PRODUCTS 💯 YOUR TESTIMONY IS SURE I DO NOT HAVE ANY BACKUP PAGES. THIS IS MY ONLY PAGE 0063767970 Fegor Chime. Access bank | OWHMON FLUSH FEUSH LUSH .. Director Fegor Chime WHO WE ARE? We are a public figure, My goals is to help many Women & Men Couples Sinales mending their relatianshin OUR PRODUCTS SAMPLES BELOW",,,,,,,,,,,,,,,,,,
09bbe8d4-4eac-4c9e-ac34-4b05b1b27238,needsReview,"The best challenge so far! 🤣🤣 When Tik Dengue Official and the others jam for them live, it looks like this! 🤣 Hello Republic! #LeChaudDesGensChallenge make your targeted status using the TikTok link: 🔗 https://vm.tiktok.com/ZM2qXFLes/:=:https://www.tiktok.com/music/Le-chaud-des-gens-7254961647318763521? _d=secCgYIASAHKAESPgo8Ao75Pq64%2F5r3W2SuSywOMZoGfjCWkKtuGgs3s3rcqDV%2F5FMXb7Ln98iAJltd8oSjABI7CwzgrSOQCPY%2FGgA%3D&_r=1&checksum=e54ccfa10edb489178a8 d30406ec110b57bf1295692aafabb771eefc121479af&sec_user_id=MS4wLjABAAAAwzkU4fyDnTCUd37zxhmcBFgY5y_PY0Q6xG6uQomUj4L2jRihndGswuZqETzMN4De&share_app_id=1233&share_link_id=CA 25FD1E-347A-4273-8145-BC11CBB23772&share_music_id=7254961647318763521&sharer_language=fr&source=h5_m&timestamp=1689933429&tt_from=whatsapp&u_code=d6e75gmca763mf&ug_btm=b6 880%2Cb5171&user_id=6697600109443548166 Download it audio here: 🔗 https://bfan.link/le-chaud-des-gens The Clip here: 🔗 https://youtu.be/PHAId2delG0:=:https://www.youtube.com/watch?v= PHAId2delG0",,,,,,,,,,,,,,,,,,
45483c6d-6dc2-428d-9781-804937f841fe,needsReview,"Death of Professor BENIE BI VROH JOSEPH, Director of the National Institute of Public Hygiene Death occurred this Friday, August 11, 2023 following a traffic accident. For the record, it was this gentleman who came to take stock of the health situation, when the COVID pandemic was in full swing. A rip for the rest of his soul!","['rfi', 'case-reporting', 'conspiracy', 'medical-exploitation', 'stigmatization', 'capacity', 'corruption', 'alternative-cures']",['covid-19'],,,,,,,,,,,,,,,,
ef8c8a80-8702-4058-9644-ed7f518467ff,needsReview,"*LEARN TO BE YOUR OWN PERSONAL DOCTOR* 1. *TYPHOID FEVER*: Get unripe pawpaw, unripe pineapple, ginger, lime orange and Lipton tea. Cut into pieces, boil with fermented corn water for one hour. Take one glass cup 3 times daily for one week. The ailment will disappear. 2. *STOMACH ULCER*: Get 7-8 unripe plantain, peel them, cut them to pieces and pound. Put everything inside a plastic container, fill it with one gallon of water. Allow it to ferment for three days. Take one cup 2 times a day for one week. The ailment will disappear. 3. *ASTHMA*: Get some seeds of mango, cut it into pieces and keep under the sun to dry. Grind to powder. Put one spoon of the powder into a glass cup of water, stir it and drink. Once in a day for 3-4 weeks . 4. *RHEUMATISM / ARTHRITIS*: Get 5 seeds of English pear (Avocado pear), cut into pieces and dry under the sun, grind to powder. Mix with a glass of honey to form paste. Take one spoon, 3 times daily until the 6th day. .5 *CHOLERA*: Take three teaspoons of salt and one teaspoon of sugar, add half spoon of dry gin. Drink all as a single dose. The cholera will stop immediately. 6. *HIGH BLOOD PRESSURE*: Get 4 seeds of English pear (Avocado pear), cut into pieces, dry under the sun and grind into powder. Put a teaspoon of this powder into your prepared palp and drink. Once daily for 2 weeks. 7. *PNEUMONIA*: Get a handful of garlic, grind to extract the juice. Drink a spoon and use the juice to rub the chest and back. That will close the chapter. 8. *SEVERE COUGH*: Get about 10 pieces of bitter cola, grind to powder, add half cup of original honey. Take 2 spoons thrice daily for 4 days. 9. *TUBERCULOSIS*: Get 20-23 pieces of bitter cola, ginger of equal quantity and 3 bulbs of garlic grind everything and add a bottle of original honey. Take one spoon thrice daily for one month. 10. *DIABETES*: Grind 6 bulbs of big onions, add one original bottle of honey. Take one spoon thrice daily for one month. *alternatively*; get a handful of bitter leaf and scent leaves, squeeze out the water in them, add lime(orange)juice, grinded garlic and small potash. Take half glass of it twice daily for one month. 11. *STAPHILOCOCCUS*: Get 2 pieces of aloe-vera, cut into pieces and put it in a container add one bottle of original honey and a glass of water. Take half cup of it 2 times daily for one week. 12. *WOMAN UNDER HARD LABOUR*: Get some leaves of Cochorus Olitorus(Vegetable Leaf) squeeze out the water and give it to the woman under hard labour. She will deliver the baby instantly. 13. *INTERNAL PILE*: Get the leaves of pawpaw, scent leaves and bitter leaves, squeeze out the water take half cup twice daily for 4 days. 15. *MENSTRUATION PROBLEM*: Get 4-5 cola, ginger and garlic, cut them in pieces mix it with lime orange juice. Take 2 spoons daily for 3 days. 16. *WEIGHT LOSS*: Get some corn silk, boil with lime orange juice. Drink half cup of it daily for one week and also embark on physical exercise. 17. *FUNGAL INFECTION*: Mix a native soap with ground potash, add lime orange. Apply the mixture after bath. 18. *GONORRHEA*: Get 3-4 pieces of cola, ginger and garlic, cutinto pieces. Mix everything with lime orange juice. Take 2 spoons daily until it is over. 19. *INTERNAL HEAT*: Get some quantity of dry pawpaw leaves and cashew leaves, boil with water and drink half cup daily for one week. 20. *INSOMNIA*: Add 3 spoons of honey into a glass cup of milk. Take all at bedtime for one week. 21. *HEART FAILURE*: Grind 12 bulbs of onions and 12 bulbs of garlic together. Get 3 bottles of honey, mix together. Take 2 spoons thrice daily for 2 weeks. 23. *TEETHING PROBLEMS IN CHILDREN*: Get a mixture of lime juice and honey; let it be of equal quantity. The child should take one teaspoon twice daily until the problem is over. 24. *LOW SPERM COUNT*: Get large quantity of guava leaves, pound, add water and filter. Drink one glass cup thrice per day for 1 week. As you are taking that, eat carrot and cucumber daily for 2 weeks. 25. *QUICK EJACULATION*: Get 3 bulbs of Okro, slice them get the dry seed of it, ferment everything with soda water for 2 days. Take half cup daily for one week. 26. *WEAK ERECTION*: Get 6 bulbs of white onions, grind and extract the juice. Mix the juice with honey. Take 2 spoons thrice daily for one week. 27. *VIRGINAL DISCHARGE*: Get 3 pieces of bitter cola, some ginger and garlic, grind and add lime juice .Take 2 spoons twice daily for one week. 28. *CHILDREN CONVULSION*: Get one onion, small garlic and ginger, grind all. Mix with palm kernel oil. Give the child to drink and use the mixture as cream for the child. 29. *FIRE BURNS*: Rub the affected area with pure honey daily. 30. *HAIR BREAKAGE*: Get one bottle of olive oil and one bottle of honey. Mix together and warm it for few minutes. Use the mixture to wash your hair. 31. *BALD HEAD*: Grind bird pepper, unripe pawpaw seed and mix with lime orange juice. Use the mixture to rub the head, hair will start growing in (truncated)",,,,,,,,,,,,,,,,,,
09f09b87-c915-4cd2-b99b-8fedd648ec91,needsReview,"KDSG PRESS RELEASE: GOV SANI HOST WHO,UNICEF AND OTHER STAKEHOLDERS IN KADUNA;PLEDGED TO ALLOCATE 15% OF STATE'S BUDGET TO HEALTHCARE The Governor of Kaduna State,Senator Uba Sani has reiterated his administration’s commitment to enhancing the quality of health care in the improved Primary Healthcare Centres across Kaduna State. While other centres are to be upgraded to increase accessibility, decrease travel time to these facilities and reduce overcrowding in densely populated centres. Additionally, fifteen percent of the state’s annual budget will be allocated to the provision of healthcare services to the people of Kaduna state . Governor Sani disclosed these interventions while hosting a delegation from the Sultan of Sokoto, Alhaji Muhammad Sa'ad Abubakar III, represented by the Emir of Argungu, National Primary Healthcare Development Agency (NPHCDA), World Health Organization(WHO),UNICEF and other key stakeholders at the Government House,Kaduna. The delegation was in Kaduna as part of an advocacy visit to discuss critical matters concerning public health and primary healthcare in Kaduna State. In his remarks Governor Sani disclosed some health statistics that needed urgent interventions such as the neo-natal mortality rates and the outbreak of diseases like diphtheria,measles and polio. “The government will control and prevent these viruses, by improving the health indices in the State and strengthening primary healthcare centers. Additionally,the Kaduna State Contributory Health Insurance Scheme has embarked on a massive enrollment drive to get more residents to access healthcare services at subsidized rates” In his response Dr. Faisal Shuaib, the Executive Director/CEO of NPHCDA, lauded the Governor for his inclusive policies targeting the most vulnerable groups and ensuring they are covered by primary healthcare. He added that the NPHCDA as an agency is also collaborating with traditional institutions to ensure universal health coverage. The Sultan of Sokoto, Alhaji Muhammad Sa'ad Abubakar III, represented by the Emir of Argungu, informed the Kaduna State Government about the resolutions of the Northern Traditional Rulers regarding tackling polio. He added that it was resolved that the focus must be on mobilization and ensuring accountability in the fight against the virus. Finally,Dr. Walter Kazadi Mulombo, the WHO Country Representative, praised the Kaduna State Government for utilizing drones to deliver medication to remote areas within the state. He further recommended that the state government should continue with the Contributory Healthcare Scheme registration drive to maintain inclusiveness, as demonstrated by the Governor's recently signed Law to Make Provisions for Public Health in the State and Other Related Purposes 2023. Signed Muhammad Lawal Shehu Chief Press Secretary 16th August 2023. | Photos from The Governor of Kaduna State's post",,,,,,,,,,,,,,,,,,
9f29aae5-3384-4b67-b723-8e9c2a8c46d6,archived,@ogundamisi Were you deaf when your Ebola druggie said there will be anarchy and your Messiah buhari said there will be blood shed all because of election. Hypocrite like you,"['conspiracy', 'treatment', 'stigmatization', 'rfi', 'religious-practices', 'media-bias', 'medical-exploitation']",['ebola'],,,,,,,,,,,,,,,,
0f40ffad-4b10-4607-ba7b-76623ed9dc17,reviewed,"RT @CTVAtlantic: Multiple hospitals in the Maritimes are reporting outbreaks of COVID-19, and are restricting visitors. https://t.co/6OLT1RyPYu","['prevention-collective', 'case-reporting']",['covid-19'],,,,,,,,,,,,,,,,
30c979f2-08a9-4ac7-876e-1b89afc9fab0,reviewed,"RT @auroratracy0621: Records Reveal Fauci, Others Made Over $300 Million From the Covid Pandemic While Americans Suffered https://t.co/QlSR0oEhIY",['corruption'],['covid-19'],,,,,,,,,,,,,,,,
51839332-70b0-422c-a230-644444e95138,reviewed,RT @drsimonegold: They’re trying to bring the COVID pandemic back. Which means they’re trying to reassert tyranny. Don’t let them.,"['conspiracy', 'corruption']",['covid-19'],,,,,,,,,,,,,,,,
3daa297c-f532-4f34-bd5b-f388edef1884,reviewed,RT @bad_batch_rex: This is appalling. BCers are suffering from long Covid as a result of BC PHO & co’s abject failure & willful refusal to prevent infections. Now BC LC sufferers are encouraged to participate in studies in order to access treatment? https://t.co/eG6IMWF6Ak #AbsenseOfEthics #BCPoli https://t.co/giHRos7CKV,"['symptoms-severity', 'treatment']",['covid-19'],,,,,,,,,,,,,,,,
ebe3e917-9e05-43a8-b88b-57a39694880e,reviewed,"RT @radiookapi: 350,000 Euros of additional humanitarian aid from the European Union to fight against the epidemic of Monkey Pox or monkey pox which is raging in some provinces of the DRC. https://t.co/zVY5St4sy8","['capacity', 'case-reporting']",[],,,,,,,,,,,,,,,,
9bf07e69-1966-48a6-9e39-02837393879f,reviewed,RT @ANTlWEF: 🔴 There is a new Covid variant. Get your booster. Stop the spread. Safe and effective. https://t.co/jYjSrAlr95,"['vaccine-efficacy', 'variants', 'prevention-individual']",['covid-19'],,,,,,,,,,,,,,,,
2f89f75b-47e4-4498-bc71-854995ad0685,needsReview,"TRUE LIFE STORY OF MIN. VICTORIA ORENZE. While growing up, I was very stubborn. I am always fighting with every person. People look at me and ask, are you the one fighting, I said yes. As small as I am, I fight people. I get so angry easily. The Spirit of anger takes over me that when people are talking or doing nonsense around me, I don't talk back, I just look for something and stabb the person. I don't have the time exchanging words of abuse with people because in my mind, I reason in a way that if you can not beat me, why are you opening your mouth to talk to me. Anger took over me that if you are talking to me then, I will be quiet because I don't know how to talk back at people, all I want is to do something crazy to the person fighting me, get you off the floor and beat life out of such person and after the fight, people get afraid of me. That was the kind of life I use to live before. God has called me into a Spiritual battle but I was ignorant fighting physical battles. I was fighting physical war, fighting and exchanging blows with people.Not just with women, with guys... You don't say because you are a man, you can just talk to me anyhow...I fight you for it. Thank God for my mother, she's a spiritual person God put in my life. She said remember God called you... For some who have seen the story in Youtube.. I received the call of God and also gave my heart to Jesus Christ at the age of 9years old. My mom who has seen the call of God in my life said to me that if I go on like this, I will not get to where God want me to be. She said if I go on with this kind of life of anger, I will not fulfill destiny. My mom then prayed a prayer,I don't know if to call it a prayer or a curse, but my mom made a prayer and said she is going to tell the Lord that anytime I get angry, that the Lord should flog me""Olorun ma nae legba"" translated in Yoruba. She said God will deal with me anytime I get angry.. I actually overlooked it like it was meaningless but guess what? Everytime I get angry , I literarily fall sick. You will think something is wrong with me like i have malaria or something else. I will be shivering. It happened the first time time I thought it was normal until it continued...after sometime, I decided to borrow myself some brain. (I helped my thinking faculty ). That prayer was said so that I don't miss it in life...so that I can fulfill the destiny God had planned for me. So that I will do the things I am doing now. If the Lord didn't helped me I won't be doing what am doing now. If the Lord didn't help me, you will not be blessed by anything am doing now. If the Lord didn't do that Spiritual surgery, that flogging, I will not be here today. I will not be a blessing to thousands. If God has called you Globally, locally and you have the call of God upon your life, a surgery needs to happen in you where you old life dies and you take up the new life of God. In the name of Jesus, the Lord will perform a surgery that takes away your weakness and hindrances to destiny fulfillment in the name of Jesus!!! Credit: HeavenlyMandate #VictoriaOrenze #truelifestory #helpedbyGod #Ministrel #Naijasermons",,['malaria'],,,,,,,,,,,,,,,,
94553174-b777-4977-92f7-0d4eb630b8e3,needsReview,"I saw this comment on one of my posts on family planning. I was advising women that can't practice natural family planning to go for artificial family planning instead of risking their lives giving birth every year. Here's my reply to the comment 👇 Joseph Wilson family planning is just like any other drugs that have possible side effects. If you start checking possible side effects of any drug you buy, you will end up not taking them to cure your sickness because of the possible side effects. Even simple paracetamol has many side effects. Just like antimalarial drugs that have different brands and combinations like arthemether, lumenfantrin, quinine, amodiaquine etc. So, is different methods of family planning. If a doctor gives a patient quinine and the adverse reaction becomes too much more than the malaria it was meant to cure, the doctor switches to another make that will go well with the patient's body. Same is different family planning. If a woman starts experiencing much effects from a particular one she is using, she doesn't have to continue with it. She goes back and the doctor changes another one that will be suitable for her. It can rarely reach to a stage of killing the woman except she stubbornly continues with it even when she knows that it doesn't go well with her body. Natural family planning is the best without side effects but very difficult to practice because most women can't identify their fertile period and even those that do, some husbands wouldn't take No for an answer once they need sex. So, that's why i said if you can't go with natural, don't die giving birth every year but go for artificial family planning | 3:37 PM 4G 0.00 B/S 95 Know Your Body As a... Joseph Wilson On the contrary too, most women have also lost there lives to the numerous and complicating side effects from family planning. Try to create a balance because side effects from family planning pills cannot be trivialize. 2h Like Reply Message Write a reply...",['treatment'],,,,,,,,,,,,,,,,,
f5abe190-59d6-44f7-95df-382325448ab1,needsReview,""" I am 37 years old. Not properly married, but I have 4 children. I got pregnant for the man I call my husband, and had to move in with him because I didn't have a choice. My family couldn't bear the shame of me giving birth in their house. We started living together. I had my first child and was expecting my husband to do the right thing by going to see my parents, but he kept on postponing with the excuse of not having money. I remained hopeful, praying for things to change for the better for him. I got prégnant again and had our second child and before long, I had the third child. It was after then I decided I wasn't going to have anymore children because of what I was going through already. He constantly tells me how worthless I am and that he has a girlfriend that makes him happy. He also tells me that he will bring in another woman, and if he should bring in another woman, what then will be my position? He humiliates me in front of my children constantly. He is rarely home. Whenever he is around, he won't stop abüsing me verbally though he rarely hit me physically. I had to endure all of this because I couldn't do anything, I don't have the capacity to take care of 3 children alone. When Covid came, everyone was forced to stay at home, and then I got pregnant the fourth time. Last year, my husband left the country to work in another country. He sends money for the well-being of his children and I've also found something to do to support. My worry still remains that till date he has not paid my brideprice, which means he has not married me properly. He was supposed to do that before he travelled but he kept bringing up excuses. Right now, I do not know my stand and the only reason I'm still here is my children, I can't take care of them alone."" The Humans of ABUJA","['stigmatization', 'prevention-collective', 'conspiracy', 'symptoms-severity', 'corruption']",['covid-19'],,,,,,,,,,,,,,,,
a5211587-ca6f-41a4-b717-350941ea1e3d,needsReview,"NSPPD USA PRAYER CONFERENCE!!!🔥🔥 WORDS ARE NOT ENOUGH😭😭😭😭 The Lame walked!!! Persons confined to wheelchairs and mobility aids walked out of the meeting leaving them behind!!! People that walked in with pains and discomfort, had their pains lifted instantly!!! This can only be God!!!🙌🙌😭😭 To the Great God who does wonders without numbers, we return all Glory back to you!! Jesus showed up and showed off with his power, might and manifold presence🙇‍♀️🙇‍♀️ All we can say is Thank you Jesus😭😭🙌🙌 #Nsppdusaprayerconference #Nsppd #7amFirePrayers | NSPPD USA PRAYER CONFERENCE!!!🔥🔥

WORDS ARE NOT ENOUGH😭😭😭😭

The Lame walked!!!
Persons confined to wheelchairs and mobility aids walked out of the meeting leaving them behind!!!
People that walked in with pains and discomfort, had their pains lifted instantly!!!

This can only be God!!!🙌🙌😭😭
To the Great God who does wonders without numbers, we return all Glory back to you!!

Jesus showed up and showed off with his power, might and manifold presence🙇‍♀️🙇‍♀️

All we can say is Thank you Jesus😭😭🙌🙌

#Nsppdusaprayerconference
#Nsppd
#7amFirePrayers | Streams Of Joy International",,[],,,,,,,,,,,,,,,,
