id,text,themeIds,themeConfidence,themeIdsReviewedParent,predicted
8388530a-755d-4243-9c7f-53ddf9bb6a4c,There is nothing like COVID-19 in Oron (COVID-19),"['stigmatization case-reporting symptoms-severity variants', 'public health capacity', 'bioweapon conspiracy corruption media-bias medical-exploitation', 'alternative cures religious practices', 'prevention collective prevention individual treatment vaccine efficacy vaccine side effects']","[0.040333036333322525, 0.013224435038864613, 0.006862172856926918, 0.0025145935360342264, 0.00045293234870769083]",['conspiracy-corruption'],"['illness-cause', 'intervention-capacity', 'conspiracy-corruption', 'prevention-treatment-alternative', 'prevention-treatment-approved']"
a5fcc9ea-84d4-4a89-85c0-eb2c2b8717e8,That COVID-19 is not in Nigeria (COVID-19),"['stigmatization case-reporting symptoms-severity variants', 'public health capacity', 'alternative cures religious practices', 'bioweapon conspiracy corruption media-bias medical-exploitation', 'prevention collective prevention individual treatment vaccine efficacy vaccine side effects']","[0.4423302412033081, 0.41843587160110474, 0.12281319499015808, 0.031208068132400513, 0.014285427518188953]",['conspiracy-corruption'],"['illness-cause', 'intervention-capacity', 'prevention-treatment-alternative', 'conspiracy-corruption', 'prevention-treatment-approved']"
07d69660-8663-4e47-888a-a1153e3ef160,The vaccine is not safe (COVID-19),"['public health capacity', 'bioweapon conspiracy corruption media-bias medical-exploitation', 'prevention collective prevention individual treatment vaccine efficacy vaccine side effects', 'stigmatization case-reporting symptoms-severity variants', 'alternative cures religious practices']","[0.2717929482460022, 0.09678447246551514, 0.0846448689699173, 0.0595618300139904, 0.0019009029492735863]",['prevention-treatment-approved'],"['intervention-capacity', 'conspiracy-corruption', 'prevention-treatment-approved', 'illness-cause', 'prevention-treatment-alternative']"
700e2e57-98a8-47ea-857a-f498bc2272cf,That COVID-19 vaccine cause impotent in men (COVID-19),"['stigmatization case-reporting symptoms-severity variants', 'bioweapon conspiracy corruption media-bias medical-exploitation', 'public health capacity', 'prevention collective prevention individual treatment vaccine efficacy vaccine side effects', 'alternative cures religious practices']","[0.6609956622123718, 0.3625456988811493, 0.24292917549610138, 0.00410109618678689, 0.00064424320589751]",['prevention-treatment-approved'],"['illness-cause', 'conspiracy-corruption', 'intervention-capacity', 'prevention-treatment-approved', 'prevention-treatment-alternative']"
565534f5-0b7c-4ba1-a6a0-31b04e333329,RT @bambkb: 🚨🚨🚨 South Africa 🇿🇦 just released the #Covid #Vaccine contract with #Pfizer that all our governments are so DESPERATELY trying to hide from us🧐 Are you guys ready for these #Covid #Vaccine FACTS? (1) Efficacy = UNKNOWN (2) Adverse events = UNKNOWN (3) Long term…,"['public health capacity', 'bioweapon conspiracy corruption media-bias medical-exploitation', 'stigmatization case-reporting symptoms-severity variants', 'prevention collective prevention individual treatment vaccine efficacy vaccine side effects', 'alternative cures religious practices']","[0.26948636770248413, 0.1676502376794815, 0.06883956491947174, 0.010092068463563919, 0.0017064182320609689]","['conspiracy-corruption', 'prevention-treatment-approved', 'prevention-treatment-approved']","['intervention-capacity', 'conspiracy-corruption', 'illness-cause', 'prevention-treatment-approved', 'prevention-treatment-alternative']"
15a748f8-e06e-4321-98b1-90a3d82bab3a,RT @iluminatibot: Covid 19 is the biggest scam in human history.,"['stigmatization case-reporting symptoms-severity variants', 'bioweapon conspiracy corruption media-bias medical-exploitation', 'public health capacity', 'alternative cures religious practices', 'prevention collective prevention individual treatment vaccine efficacy vaccine side effects']","[0.32918620109558105, 0.08165393024682999, 0.05970590189099312, 0.024398287758231163, 0.005724218208342791]",['conspiracy-corruption'],"['illness-cause', 'conspiracy-corruption', 'intervention-capacity', 'prevention-treatment-alternative', 'prevention-treatment-approved']"
ed6bedf4-c856-417b-9cd4-9b367a906c4e,"QT @JKabuleta: For all that has been said I totally agree, I refused any form of vaccine to be administered into my body even my children. ; 10 THINGS YOU NEED TO KNOW ABOUT THE MALARIA ‘VACCINE’ 1. It’s mRNA just like the COVID shot 2. Children require 4 shots spaced out monthly to get a paltry 30% protection. And even that small protection reduces to near zero after 18 months. It’s the lowest efficacy ever…","['bioweapon conspiracy corruption media-bias medical-exploitation', 'stigmatization case-reporting symptoms-severity variants', 'prevention collective prevention individual treatment vaccine efficacy vaccine side effects', 'public health capacity', 'alternative cures religious practices']","[0.8878380656242371, 0.7055957317352295, 0.643340528011322, 0.4244759976863861, 0.005338165909051895]",['prevention-treatment-approved'],"['conspiracy-corruption', 'illness-cause', 'prevention-treatment-approved', 'intervention-capacity', 'prevention-treatment-alternative']"
b8ac08ef-eb46-4ea8-af3e-8607797e75bf,That COVID-19 is political (COVID-19),"['stigmatization case-reporting symptoms-severity variants', 'prevention collective prevention individual treatment vaccine efficacy vaccine side effects', 'bioweapon conspiracy corruption media-bias medical-exploitation', 'public health capacity', 'alternative cures religious practices']","[0.3790099620819092, 0.017452478408813477, 0.00518896384164691, 0.0012449062196537852, 0.00038319642771966755]",['conspiracy-corruption'],"['illness-cause', 'prevention-treatment-approved', 'conspiracy-corruption', 'intervention-capacity', 'prevention-treatment-alternative']"
2daf3cfa-4618-4073-875b-3bfe431a4c2b,That it causes sudden death (COVID-19),"['stigmatization case-reporting symptoms-severity variants', 'bioweapon conspiracy corruption media-bias medical-exploitation', 'public health capacity', 'prevention collective prevention individual treatment vaccine efficacy vaccine side effects', 'alternative cures religious practices']","[0.3944084346294403, 0.07832354307174683, 0.0003595603920985013, 0.0002253906277474016, 0.00018272317538503557]",['prevention-treatment-approved'],"['illness-cause', 'conspiracy-corruption', 'intervention-capacity', 'prevention-treatment-approved', 'prevention-treatment-alternative']"
857b84f4-3579-49aa-b367-fa92474ddf19,That the vaccines has a dangerous effect (COVID-19),"['stigmatization case-reporting symptoms-severity variants', 'public health capacity', 'bioweapon conspiracy corruption media-bias medical-exploitation', 'prevention collective prevention individual treatment vaccine efficacy vaccine side effects', 'alternative cures religious practices']","[0.11662808060646057, 0.07306253165006638, 0.03652516007423401, 0.00999627634882927, 0.00016350983059965074]",['prevention-treatment-approved'],"['illness-cause', 'intervention-capacity', 'conspiracy-corruption', 'prevention-treatment-approved', 'prevention-treatment-alternative']"
aa7f94bc-c8da-4ac7-a432-c02c25c7a810,The vaccine dose not have any potency (COVID-19),"['public health capacity', 'bioweapon conspiracy corruption media-bias medical-exploitation', 'stigmatization case-reporting symptoms-severity variants', 'prevention collective prevention individual treatment vaccine efficacy vaccine side effects', 'alternative cures religious practices']","[0.135909765958786, 0.06431081146001816, 0.009713578037917614, 0.0009033045498654246, 0.0005336730973795056]",['prevention-treatment-approved'],"['intervention-capacity', 'conspiracy-corruption', 'illness-cause', 'prevention-treatment-approved', 'prevention-treatment-alternative']"
38c1de5b-41c2-4069-8939-bcffaef50fa8,That the vaccine has after effect's (COVID-19),"['public health capacity', 'prevention collective prevention individual treatment vaccine efficacy vaccine side effects', 'bioweapon conspiracy corruption media-bias medical-exploitation', 'stigmatization case-reporting symptoms-severity variants', 'alternative cures religious practices']","[0.426524817943573, 0.10832855105400085, 0.10602085292339325, 0.05517223849892616, 0.0001000115807983093]",['prevention-treatment-approved'],"['intervention-capacity', 'prevention-treatment-approved', 'conspiracy-corruption', 'illness-cause', 'prevention-treatment-alternative']"
9c2ed5d1-7f22-4a82-aa17-169894fb2218,LASSA FWVER CAN ONLY BE GOTTEN FROM DOMESTIC RATS (Lassa fever),"['stigmatization case-reporting symptoms-severity variants', 'alternative cures religious practices', 'bioweapon conspiracy corruption media-bias medical-exploitation', 'public health capacity', 'prevention collective prevention individual treatment vaccine efficacy vaccine side effects']","[0.3598960041999817, 0.1834147423505783, 0.0042406413704156876, 0.00366498832590878, 0.001627106685191393]",['illness-cause'],"['illness-cause', 'prevention-treatment-alternative', 'conspiracy-corruption', 'intervention-capacity', 'prevention-treatment-approved']"
dfeadf43-ff45-4fbe-adfd-311797ae2201,That COVID-19 vaccine is not real (COVID-19),"['bioweapon conspiracy corruption media-bias medical-exploitation', 'stigmatization case-reporting symptoms-severity variants', 'public health capacity', 'alternative cures religious practices', 'prevention collective prevention individual treatment vaccine efficacy vaccine side effects']","[0.4740583300590515, 0.13196377456188202, 0.008842207491397858, 0.006881347857415676, 0.0008442806429229677]","['conspiracy-corruption', 'prevention-treatment-approved']","['conspiracy-corruption', 'illness-cause', 'intervention-capacity', 'prevention-treatment-alternative', 'prevention-treatment-approved']"
ca4cb5f1-c9e2-4c81-81f6-ed97ba6bceaf,MONKEYPOX IS NOT REAL IN AFRICA (Mpox),"['alternative cures religious practices', 'stigmatization case-reporting symptoms-severity variants', 'public health capacity', 'bioweapon conspiracy corruption media-bias medical-exploitation', 'prevention collective prevention individual treatment vaccine efficacy vaccine side effects']","[0.2837211787700653, 0.25309357047080994, 0.02302018366754055, 0.011109597980976105, 0.0024477175902575254]",['conspiracy-corruption'],"['prevention-treatment-alternative', 'illness-cause', 'intervention-capacity', 'conspiracy-corruption', 'prevention-treatment-approved']"
8fd229ba-2e00-4376-b67c-d7770a317283,"RT @randyhillier: Governments first lied about the efficacy of covid mandates, now they are lying that mandates ever existed. What is a timeless truism? All Governments lie and none ever accept responsibility. ; The Biden Administration is rewriting the history of COVID. Today, the head of OSHA claimed ""we didn't demand that anyone be fired"" despite issuing a worker vaccine mandate for 84 million Americans that was struck down by the Supreme Court. Previously, HHS Secretary Becerra… https://t.co/Pi3O8oUgtt","['public health capacity', 'bioweapon conspiracy corruption media-bias medical-exploitation', 'stigmatization case-reporting symptoms-severity variants', 'prevention collective prevention individual treatment vaccine efficacy vaccine side effects', 'alternative cures religious practices']","[0.9831844568252563, 0.9181283712387085, 0.8974966406822205, 0.0606774277985096, 0.019681276753544807]","['conspiracy-corruption', 'conspiracy-corruption', 'prevention-treatment-approved']","['intervention-capacity', 'conspiracy-corruption', 'illness-cause', 'prevention-treatment-approved', 'prevention-treatment-alternative']"
bf8b3b3d-ffd0-4816-8f7d-f10171ad476b,"QT @NelsonSsenyange: You ready to listen to excuses like the Ukraine invasion by Russia, the war in Gaza, Covid 19 etc as reasons for not having the real 5G experience? ; One day I am going to walk to MTN offices and ask them to show me the 5G they be talking about. I will also ask their MD if the 5G she experiences whilst in other countries is the same she gives us here.","['stigmatization case-reporting symptoms-severity variants', 'public health capacity', 'prevention collective prevention individual treatment vaccine efficacy vaccine side effects', 'alternative cures religious practices', 'bioweapon conspiracy corruption media-bias medical-exploitation']","[0.7233871817588806, 0.11793693900108337, 0.004207750782370567, 0.000216628352063708, 0.00020155025413259864]","['conspiracy-corruption', 'conspiracy-corruption', 'conspiracy-corruption']","['illness-cause', 'intervention-capacity', 'prevention-treatment-approved', 'prevention-treatment-alternative', 'conspiracy-corruption']"
77bbd4d6-7e08-474b-97ae-64669256b1a2,"RT @Artazen_: @bambkb The new boosters were tested on 10 mice and rely on the 1st trial data for FDA approval. Absolute poison. And now the PCR tests are magically for Covid/Flu/RSV. The year Covid hit, the flu went from 38 million cases the previous year to 2000 cases!!! How? We've been lied to.🤔 https://t.co/mJThW2Thvh","['bioweapon conspiracy corruption media-bias medical-exploitation', 'stigmatization case-reporting symptoms-severity variants', 'public health capacity', 'alternative cures religious practices', 'prevention collective prevention individual treatment vaccine efficacy vaccine side effects']","[0.9817504286766052, 0.8697301149368286, 0.46969711780548096, 0.0858784094452858, 0.0566754974424839]","['conspiracy-corruption', 'conspiracy-corruption', 'prevention-treatment-approved']","['conspiracy-corruption', 'illness-cause', 'intervention-capacity', 'prevention-treatment-alternative', 'prevention-treatment-approved']"
7403fd00-6ba1-4f7f-a998-cc49488c6f50,"RT @ichudov: Hydroxychloroquine was purposely dismissed to pave the way for expedited EUA approval of COVID vaccines. A new study finally proved that HCQ saves lives, after all. Will relatives of COVID victims ever get a ""pandemic apology""? Vote in the poll! https://t.co/BVUY6ab3R8","['public health capacity', 'bioweapon conspiracy corruption media-bias medical-exploitation', 'stigmatization case-reporting symptoms-severity variants', 'alternative cures religious practices', 'prevention collective prevention individual treatment vaccine efficacy vaccine side effects']","[0.9750935435295105, 0.9398598670959473, 0.9333190321922302, 0.3672492802143097, 0.04586757719516754]","['conspiracy-corruption', 'prevention-treatment-approved', 'illness-cause']","['intervention-capacity', 'conspiracy-corruption', 'illness-cause', 'prevention-treatment-alternative', 'prevention-treatment-approved']"
b81cce78-8190-4718-9d7d-cfdd570ff41e,RT @bambkb: 🚨🚨🚨 South Africa 🇿🇦 just released the #Covid #Vaccine contract with #Pfizer that all our governments are so DESPERATELY trying to hide from us🧐 Are you guys ready for these #Covid #Vaccine FACTS? (1) Efficacy = UNKNOWN (2) Adverse events = UNKNOWN (3) Long term…,"['public health capacity', 'bioweapon conspiracy corruption media-bias medical-exploitation', 'stigmatization case-reporting symptoms-severity variants', 'prevention collective prevention individual treatment vaccine efficacy vaccine side effects', 'alternative cures religious practices']","[0.26948636770248413, 0.1676502376794815, 0.06883956491947174, 0.010092068463563919, 0.0017064182320609689]","['conspiracy-corruption', 'conspiracy-corruption']","['intervention-capacity', 'conspiracy-corruption', 'illness-cause', 'prevention-treatment-approved', 'prevention-treatment-alternative']"
5210ebe9-b70f-4ba6-b5ab-b5b1178319e9,RT @mamakaCleo: My name is MaZwangendaba. I hate ZanuPF and it's policies. Imagine we are battling cholera an outdated disease in 2023. The whole world must know what this illegitimate government is doing. Cholera bafethu! https://t.co/Ii0rYuM41N,"['stigmatization case-reporting symptoms-severity variants', 'public health capacity', 'bioweapon conspiracy corruption media-bias medical-exploitation', 'alternative cures religious practices', 'prevention collective prevention individual treatment vaccine efficacy vaccine side effects']","[0.9666122198104858, 0.6897446513175964, 0.41646283864974976, 0.14706219732761383, 0.02230401150882244]","['conspiracy-corruption', 'conspiracy-corruption']","['illness-cause', 'intervention-capacity', 'conspiracy-corruption', 'prevention-treatment-alternative', 'prevention-treatment-approved']"
6ab4e8d2-5bbb-47b6-b0c0-193a9c650f0f,RT @dave43law: This is the total farce of this Government - sensible plan is get jabs in arms now before Covid spreads too widely - yet they dither and delay Millions of Covid jabs stockpiled by ministers in case over-50s ‘surge campaign’ is needed #ToriesOut460 https://t.co/CYlkYP6GZ4,"['bioweapon conspiracy corruption media-bias medical-exploitation', 'public health capacity', 'stigmatization case-reporting symptoms-severity variants', 'prevention collective prevention individual treatment vaccine efficacy vaccine side effects', 'alternative cures religious practices']","[0.9009125828742981, 0.6568207144737244, 0.5336973071098328, 0.011935239657759666, 0.007622589822858572]","['conspiracy-corruption', 'conspiracy-corruption']","['conspiracy-corruption', 'intervention-capacity', 'illness-cause', 'prevention-treatment-approved', 'prevention-treatment-alternative']"
d948ba81-d226-468c-9861-ed5720424f20,"WHY IS IT THAT BUSH MEAT HAVE TURN TO DISEASE, SOMETHING THAT FOREFATHERS AND GRANDPARENT USE IT AS MEAT? (Mpox)","['stigmatization case-reporting symptoms-severity variants', 'bioweapon conspiracy corruption media-bias medical-exploitation', 'alternative cures religious practices', 'public health capacity', 'prevention collective prevention individual treatment vaccine efficacy vaccine side effects']","[0.6998059749603271, 0.07973708212375641, 0.0054806917905807495, 0.004202803131192923, 0.003394301515072584]",['conspiracy-corruption'],"['illness-cause', 'conspiracy-corruption', 'prevention-treatment-alternative', 'intervention-capacity', 'prevention-treatment-approved']"
9c0a88dd-8fcb-47c0-a3f0-6eae849f5ac1,THAT THE COVID VACCINE IS TO REDUCE  POPULATION (Lassa fever),"['public health capacity', 'stigmatization case-reporting symptoms-severity variants', 'bioweapon conspiracy corruption media-bias medical-exploitation', 'alternative cures religious practices', 'prevention collective prevention individual treatment vaccine efficacy vaccine side effects']","[0.8766158223152161, 0.5068926811218262, 0.06143198162317276, 0.014213279820978642, 0.010757516138255596]","['prevention-treatment-approved', 'conspiracy-corruption']","['intervention-capacity', 'illness-cause', 'conspiracy-corruption', 'prevention-treatment-alternative', 'prevention-treatment-approved']"
bd3bf9d0-82e0-46bd-866e-7912f9ea4896,Government want to cause confusion in Nigeria (Mpox),"['stigmatization case-reporting symptoms-severity variants', 'alternative cures religious practices', 'bioweapon conspiracy corruption media-bias medical-exploitation', 'public health capacity', 'prevention collective prevention individual treatment vaccine efficacy vaccine side effects']","[0.39774957299232483, 0.19932670891284943, 0.035549141466617584, 0.011048217304050922, 0.0008646183996461332]",['conspiracy-corruption'],"['illness-cause', 'prevention-treatment-alternative', 'conspiracy-corruption', 'intervention-capacity', 'prevention-treatment-approved']"
3b8ceedd-808e-4427-8b0a-5766daec004c,People where asking what is mpox again that will should stop bringing things to disturb people with it instead that will should bring money to them (Mpox),"['stigmatization case-reporting symptoms-severity variants', 'bioweapon conspiracy corruption media-bias medical-exploitation', 'public health capacity', 'alternative cures religious practices', 'prevention collective prevention individual treatment vaccine efficacy vaccine side effects']","[0.2221822887659073, 0.04383138194680214, 0.03911672905087471, 0.013153627514839172, 0.004093106836080551]",['illness-cause'],"['illness-cause', 'conspiracy-corruption', 'intervention-capacity', 'prevention-treatment-alternative', 'prevention-treatment-approved']"
d4fe7a1e-c5c8-4d5e-a7bd-8f13f34d3218,That covid-19 is dangerous to sick people (Mpox),"['stigmatization case-reporting symptoms-severity variants', 'bioweapon conspiracy corruption media-bias medical-exploitation', 'alternative cures religious practices', 'public health capacity', 'prevention collective prevention individual treatment vaccine efficacy vaccine side effects']","[0.22181081771850586, 0.12284667044878006, 0.03970462083816528, 0.019167212769389153, 0.0007322775200009346]",['illness-cause'],"['illness-cause', 'conspiracy-corruption', 'prevention-treatment-alternative', 'intervention-capacity', 'prevention-treatment-approved']"
b93e461e-a45e-413f-8e4d-cbe1c31b2ea3,THE DISEASE DOES NOT EXIST WITHIN PLATEAU STATE (Mpox),"['alternative cures religious practices', 'public health capacity', 'bioweapon conspiracy corruption media-bias medical-exploitation', 'stigmatization case-reporting symptoms-severity variants', 'prevention collective prevention individual treatment vaccine efficacy vaccine side effects']","[0.03407200053334236, 0.03254132345318794, 0.02483069896697998, 0.011807337403297424, 0.0010824044002220035]",['conspiracy-corruption'],"['prevention-treatment-alternative', 'intervention-capacity', 'conspiracy-corruption', 'illness-cause', 'prevention-treatment-approved']"
19bcaebb-b3f8-4782-a159-4ea07ef1cc5c,TGE VACCINE HAS FUTURE EFFECT  ON HUMAN - (Mpox),"['stigmatization case-reporting symptoms-severity variants', 'public health capacity', 'prevention collective prevention individual treatment vaccine efficacy vaccine side effects', 'bioweapon conspiracy corruption media-bias medical-exploitation', 'alternative cures religious practices']","[0.08006232231855392, 0.033632081001996994, 0.0040200576186180115, 0.00315795443020761, 0.0005375285400077701]",['prevention-treatment-approved'],"['illness-cause', 'intervention-capacity', 'prevention-treatment-approved', 'conspiracy-corruption', 'prevention-treatment-alternative']"
1409bcab-c6cc-4820-8be0-e3aed8a29094,THIS ONE IS RRAL (Mpox),"['public health capacity', 'stigmatization case-reporting symptoms-severity variants', 'alternative cures religious practices', 'bioweapon conspiracy corruption media-bias medical-exploitation', 'prevention collective prevention individual treatment vaccine efficacy vaccine side effects']","[0.5409558415412903, 0.33053961396217346, 0.22895269095897675, 0.010748899541795254, 0.0031121443025767803]",['illness-cause'],"['intervention-capacity', 'illness-cause', 'prevention-treatment-alternative', 'conspiracy-corruption', 'prevention-treatment-approved']"
b6fa94c7-644d-414d-b52d-0b310a535b81,People paid money to get Vaccinated (COVID-19),"['public health capacity', 'bioweapon conspiracy corruption media-bias medical-exploitation', 'prevention collective prevention individual treatment vaccine efficacy vaccine side effects', 'alternative cures religious practices', 'stigmatization case-reporting symptoms-severity variants']","[0.8702712059020996, 0.04569954425096512, 0.006364963948726654, 0.0010631823679432273, 0.0008083208231255412]",['conspiracy-corruption'],"['intervention-capacity', 'conspiracy-corruption', 'prevention-treatment-approved', 'prevention-treatment-alternative', 'illness-cause']"
dea78616-f5f6-4434-97db-0540a7c1502f,THAT AFTER 2 YEARS THOSE HAVE BEEN VACCINATED WILL DIE (Mpox),"['stigmatization case-reporting symptoms-severity variants', 'bioweapon conspiracy corruption media-bias medical-exploitation', 'alternative cures religious practices', 'public health capacity', 'prevention collective prevention individual treatment vaccine efficacy vaccine side effects']","[0.84898442029953, 0.25873422622680664, 0.05942993238568306, 0.034803397953510284, 0.0011390866711735725]",['prevention-treatment-approved'],"['illness-cause', 'conspiracy-corruption', 'prevention-treatment-alternative', 'intervention-capacity', 'prevention-treatment-approved']"
56d7f8c1-1d70-48e0-b39d-6f80067c586c,Make them mix covid-19 Vaccination with other services (COVID-19),"['public health capacity', 'bioweapon conspiracy corruption media-bias medical-exploitation', 'prevention collective prevention individual treatment vaccine efficacy vaccine side effects', 'stigmatization case-reporting symptoms-severity variants', 'alternative cures religious practices']","[0.5138247609138489, 0.15359190106391907, 0.016281733289361, 0.002354365773499012, 0.0017309447284787893]",['prevention-treatment-approved'],"['intervention-capacity', 'conspiracy-corruption', 'prevention-treatment-approved', 'illness-cause', 'prevention-treatment-alternative']"
63652932-d9d8-4bdf-82d1-26b4e128a24c,People complain that after taking the vaccine they become sick (COVID-19),"['stigmatization case-reporting symptoms-severity variants', 'prevention collective prevention individual treatment vaccine efficacy vaccine side effects', 'public health capacity', 'bioweapon conspiracy corruption media-bias medical-exploitation', 'alternative cures religious practices']","[0.9360588788986206, 0.4945181906223297, 0.4061734676361084, 0.3489409387111664, 0.019241586327552795]",['prevention-treatment-approved'],"['illness-cause', 'prevention-treatment-approved', 'intervention-capacity', 'conspiracy-corruption', 'prevention-treatment-alternative']"
42afcdc8-31c4-45f3-b84b-eddaf9266078,Covid-19 vaccine is  no longer valuable by the people (COVID-19),"['public health capacity', 'stigmatization case-reporting symptoms-severity variants', 'bioweapon conspiracy corruption media-bias medical-exploitation', 'alternative cures religious practices', 'prevention collective prevention individual treatment vaccine efficacy vaccine side effects']","[0.7097156643867493, 0.22918464243412018, 0.14960597455501556, 0.015581255778670311, 0.0015658066840842366]",['prevention-treatment-approved'],"['intervention-capacity', 'illness-cause', 'conspiracy-corruption', 'prevention-treatment-alternative', 'prevention-treatment-approved']"
ca79d93f-94e6-4614-83d6-f293e6fd1387,Government should also support with pallatives (COVID-19),"['public health capacity', 'alternative cures religious practices', 'stigmatization case-reporting symptoms-severity variants', 'prevention collective prevention individual treatment vaccine efficacy vaccine side effects', 'bioweapon conspiracy corruption media-bias medical-exploitation']","[0.7670968174934387, 0.13012969493865967, 0.02587541565299034, 0.02152860164642334, 0.0008085389854386449]",['prevention-treatment-approved'],"['intervention-capacity', 'prevention-treatment-alternative', 'illness-cause', 'prevention-treatment-approved', 'conspiracy-corruption']"
0465ec43-8c34-47f9-afab-3cf7d97b1fe5,Covid 19 vaccine causes infertility in men and awakens other body ailment (COVID-19),"['stigmatization case-reporting symptoms-severity variants', 'bioweapon conspiracy corruption media-bias medical-exploitation', 'public health capacity', 'prevention collective prevention individual treatment vaccine efficacy vaccine side effects', 'alternative cures religious practices']","[0.8616583347320557, 0.49074381589889526, 0.20215937495231628, 0.06305435299873352, 0.0005426720599643886]",['prevention-treatment-approved'],"['illness-cause', 'conspiracy-corruption', 'intervention-capacity', 'prevention-treatment-approved', 'prevention-treatment-alternative']"
4718dbf1-6e7f-49c7-a8d1-48ef99f964fa,Covid 19 vaccine is for the white man and not for blacks (COVID-19),"['bioweapon conspiracy corruption media-bias medical-exploitation', 'public health capacity', 'stigmatization case-reporting symptoms-severity variants', 'prevention collective prevention individual treatment vaccine efficacy vaccine side effects', 'alternative cures religious practices']","[0.6239374876022339, 0.5637078881263733, 0.48476359248161316, 0.0023930927272886038, 0.0014909441815689206]","['illness-cause', 'conspiracy-corruption']","['conspiracy-corruption', 'intervention-capacity', 'illness-cause', 'prevention-treatment-approved', 'prevention-treatment-alternative']"
8ae5bca9-6367-4dd6-bb76-2798faf79ce2,Covid-19 vaccine should be based on request from people (COVID-19),"['public health capacity', 'alternative cures religious practices', 'prevention collective prevention individual treatment vaccine efficacy vaccine side effects', 'stigmatization case-reporting symptoms-severity variants', 'bioweapon conspiracy corruption media-bias medical-exploitation']","[0.5250222086906433, 0.018040373921394348, 0.012878353707492352, 0.0065435986034572124, 0.0035114081110805273]",['intervention-capacity'],"['intervention-capacity', 'prevention-treatment-alternative', 'prevention-treatment-approved', 'illness-cause', 'conspiracy-corruption']"
8a406c1a-0619-4a34-aace-cdbf2cd43b8b,"RT @wideawake_media: Fox News guest PERFECTLY summarises the World Economic Forum's 'Great Reset' agenda, in just one minute: ""The WEF is a fanatical political organisation that uses fear and manipulation, like Covid hysteria, like the hoax of global warming, to really facilitate people thinking… https://t.co/0YwMbX1TLX","['stigmatization case-reporting symptoms-severity variants', 'public health capacity', 'bioweapon conspiracy corruption media-bias medical-exploitation', 'alternative cures religious practices', 'prevention collective prevention individual treatment vaccine efficacy vaccine side effects']","[0.5398029685020447, 0.3086516857147217, 0.04669823870062828, 0.043894972652196884, 0.014304334297776222]",['conspiracy-corruption'],"['illness-cause', 'intervention-capacity', 'conspiracy-corruption', 'prevention-treatment-alternative', 'prevention-treatment-approved']"
2906c73f-54ca-4a8c-80de-26934efd69a3,RT @BlemontD: WHO figures confirm the virtual disappearance of new confirmed cases of covid 19 in France since March 2023 but that does not prevent the authorities from relaunching the anti-covid injection campaign by claiming that the epidemic is threatening again! https://t.co/Vy7DsZNxnp,"['public health capacity', 'bioweapon conspiracy corruption media-bias medical-exploitation', 'stigmatization case-reporting symptoms-severity variants', 'prevention collective prevention individual treatment vaccine efficacy vaccine side effects', 'alternative cures religious practices']","[0.9489293098449707, 0.9431329369544983, 0.9307739734649658, 0.06683392077684402, 0.06113867089152336]","['conspiracy-corruption', 'illness-cause']","['intervention-capacity', 'conspiracy-corruption', 'illness-cause', 'prevention-treatment-approved', 'prevention-treatment-alternative']"
6d9f75d4-a150-416d-b369-32ad007cc8b1,"RT @YvesPDB: Epidemic of devastating cancers and “covid vaccines contaminated by the promoter of the carcinogenic green monkey virus (sv40), this is admitted in several countries | «PATRICE GIBERTIE’S BLOG https://t.co/PPyZ5N5fiR","['bioweapon conspiracy corruption media-bias medical-exploitation', 'stigmatization case-reporting symptoms-severity variants', 'public health capacity', 'alternative cures religious practices', 'prevention collective prevention individual treatment vaccine efficacy vaccine side effects']","[0.898520827293396, 0.49504172801971436, 0.12856023013591766, 0.0007634173962287605, 0.0004987224820069969]","['prevention-treatment-approved', 'conspiracy-corruption', 'conspiracy-corruption']","['conspiracy-corruption', 'illness-cause', 'intervention-capacity', 'prevention-treatment-alternative', 'prevention-treatment-approved']"
8ce4e4e1-f87d-47af-aa51-a93ed03773be,"RT @SamuelGrenier_: EXCLUSIVE: Health Canada confirms undisclosed presence of DNA sequence in Pfizer vaccine ""Health Canada has confirmed the presence of a DNA sequence from simian virus 40 (SV40) in the Pfizer vaccine against COVID-19, which the manufacturer had not previously disclosed.…; EXCLUSIVE: Health Canada Confirms Undisclosed Presence of DNA Sequence in Pfizer Shot ""Health Canada has confirmed the presence of a Simian Virus 40 (SV40) DNA sequence in the Pfizer COVID-19 vaccine, which the manufacturer had not previously disclosed. There is debate among … https://t.co/AM3f2LOndU","['public health capacity', 'stigmatization case-reporting symptoms-severity variants', 'bioweapon conspiracy corruption media-bias medical-exploitation', 'alternative cures religious practices', 'prevention collective prevention individual treatment vaccine efficacy vaccine side effects']","[0.883086085319519, 0.7883349657058716, 0.757758378982544, 0.4875803291797638, 0.4844759702682495]","['conspiracy-corruption', 'prevention-treatment-approved', 'prevention-treatment-approved']","['intervention-capacity', 'illness-cause', 'conspiracy-corruption', 'prevention-treatment-alternative', 'prevention-treatment-approved']"
